source_title,source_org,published_at,reference_year,pdf_page,table_index,table_title,unit,row_index,column_index,cell_value,source_file
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,2,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,4,0.72,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,5,정읍시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,6,0.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,8,0.84,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,9,의성군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,11,12,1.15,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,1,철원군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,2,0.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,4,1.06,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,5,남원시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,6,0.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,8,0.85,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,9,청송군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,12,12,0.92,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,1,화천군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,2,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,4,1.21,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,5,김제시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,6,0.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,8,1.23,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,9,영양군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,10,0.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,13,12,0.61,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,1,양구군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,2,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,4,1.21,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,5,완주군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,6,0.6,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,8,1.20,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,9,영덕군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,14,12,1.17,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,1,인제군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,2,0.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,4,1.24,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,5,진안군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,8,1.22,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,9,청도군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,15,12,1.08,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,1,고성군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,2,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,4,1.24,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,5,무주군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,8,0.88,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,9,고령군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,16,12,1.06,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,1,양양군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,2,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,4,1.01,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,5,장수군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,8,1.28,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,9,성주군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,10,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,17,12,1.18,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,1,충청북도,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,2,8.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,4,0.96,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,5,임실군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,8,1.61,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,9,칠곡군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,10,0.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,18,12,0.58,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,1,충주시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,2,0.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,4,0.92,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,5,순창군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,8,1.05,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,9,예천군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,10,0.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,19,12,1.28,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,1,제천시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,2,0.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,4,0.84,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,5,고창군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,6,0.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,8,1.09,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,9,봉화군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,10,0.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,20,12,0.81,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,1,청주시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,2,5.5,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,4,0.99,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,5,부안군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,6,0.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,8,0.95,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,9,울진군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,10,0.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,21,12,1.12,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,1,시 상당구,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,2,1.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,4,0.98,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,5,전라남도,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,6,8.7,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,8,1.10,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,9,울릉군,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,10,0.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,22,12,0.64,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,1,시 서원구,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,2,0.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,4,0.83,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,5,목포시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,6,0.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,8,0.78,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,9,경상남도 1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,10,3.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,23,12,0.88,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,1,시 흥덕구,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,2,2.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,4,1.06,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,5,여수시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,6,1.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,8,0.96,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,9,진주시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,10,1.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,24,12,1.01,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,1,시 청원구,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,2,1.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,4,1.00,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,5,순천시,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,6,1.5,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,39,1,출생아 수 합계 출생아 수 합계 출생아 수 합계,,25,8,0.96,2025년+출생.사망통계(잠정).pdf
